#
# Data file created by trmeshi_ssv.m on 28-Nov-2016
#
# Vertex list:  x y
 479  Number of vertices
         8.00349338e-01         1.69329609e-01
        -2.47728704e-01         9.24411583e-01
         9.24972178e-01         4.70478645e-01
         8.55464089e-01        -3.48507160e-01
        -8.63963027e-01         3.41170402e-01
         2.91075824e-02         8.27913126e-01
        -8.11241182e-01        -4.49770541e-01
         1.18278285e-01         8.77859802e-01
         9.66672494e-01        -6.72193656e-01
        -8.84091476e-01        -7.05930181e-02
        -7.66944986e-01         9.61525222e-01
        -7.26838409e-01         8.57509512e-01
         8.90526739e-01        -7.83496868e-01
         9.57226158e-01        -4.64748478e-01
        -9.24595478e-01         1.48872153e-01
        -9.21815221e-01        -2.23925734e-01
         9.28962665e-01        -1.42486437e-01
         7.46267573e-01         5.79261201e-01
         6.69479106e-02         9.29283520e-01
        -7.61693142e-01        -7.63275609e-02
        -8.83546207e-01         3.34404898e-02
         9.07110636e-02        -7.48844668e-01
        -9.13893437e-01        -4.91747304e-02
         2.00553772e-01        -7.32254225e-01
        -3.35000912e-01         7.64108761e-01
        -3.82045923e-01        -8.93757297e-01
         7.72370417e-01        -8.10740550e-01
        -8.88879595e-01         5.91557172e-01
         7.76886858e-01        -6.54673753e-01
        -1.73467391e-01         8.43902699e-01
        -8.94420714e-01         7.36432116e-01
         7.88150735e-01         1.39359492e-02
         8.34412525e-01        -1.77647246e-01
        -4.15799169e-01        -8.36757382e-01
         8.13279903e-01        -5.37604955e-02
         3.72707938e-01        -6.91191471e-01
        -8.01786559e-01        -6.05234992e-01
        -5.91395135e-01         7.56708727e-01
        -1.78118784e-01        -8.40236651e-01
        -6.94379107e-01        -5.33509526e-01
         9.23371778e-01         5.71428778e-01
        -8.36808938e-01        -2.20082363e-01
        -6.67890441e-01         7.28819125e-01
        -5.48065545e-01        -5.88396023e-01
        -8.89747074e-01         6.53743344e-01
        -4.80389043e-01        -6.67576297e-01
        -8.54967825e-01         8.61492741e-01
         3.44962154e-01         5.95479385e-01
        -9.13029276e-01         6.97840707e-01
        -9.25873765e-01         4.91089682e-01
        -8.91299267e-01        -9.56550183e-02
        -4.43610451e-01        -7.30656777e-01
         7.18737288e-01         7.38071757e-01
         8.86065165e-01        -4.32852796e-01
         8.35924593e-01        -2.56277648e-01
        -5.15510069e-02         9.24609079e-01
         1.79214383e-01         7.70210516e-01
        -8.02048514e-01         9.51698614e-01
        -8.14708891e-01        -2.95280857e-01
        -7.93260717e-01        -2.51795708e-02
        -8.00747330e-01        -1.00686931e-01
         8.43741940e-01        -1.10005441e-01
        -6.35504708e-01        -5.99018111e-01
         7.84430038e-01        -7.90434975e-01
        -9.32481693e-01         5.41863942e-01
        -2.96847171e-01         8.14422934e-01
        -4.16857165e-01         7.73568740e-01
         8.57251184e-02        -8.54000129e-01
         7.24067611e-01        -7.13828870e-01
         1.48503914e-01        -7.88971541e-01
        -7.53807771e-01        -5.66485813e-01
         7.06561565e-01        -7.71967728e-01
         2.91987273e-01        -7.63100968e-01
        -5.43380137e-01         8.01577823e-01
         8.31101216e-01         5.63737185e-01
         4.32793620e-01         5.52546015e-01
         8.47974869e-01        -6.70245472e-03
        -8.22181106e-01         9.22255692e-01
        -4.92740534e-04         9.37653798e-01
        -8.45930569e-01         8.99486660e-01
        -1.65956550e-01         9.16461120e-01
        -8.86113206e-01         8.32949495e-01
         1.90624665e-01         6.61653854e-01
        -4.19170497e-01        -7.91563306e-01
        -9.19654414e-01         8.19776079e-01
        -7.99707356e-02        -8.57116834e-01
        -9.31034820e-01         7.49473053e-01
         9.02290451e-01        -6.09965303e-01
        -5.44274042e-01        -6.58920234e-01
        -8.39718682e-01        -1.84943406e-04
        -8.44440879e-01        -1.52076611e-01
         8.46632988e-01        -6.86349404e-01
        -9.32680287e-01         5.87806156e-01
        -2.41392666e-01         8.40178028e-01
        -4.80847672e-01         7.98867278e-01
         2.16141683e-01        -8.00506250e-01
         6.69480790e-01        -8.24944059e-01
        -9.18765901e-01         6.24064251e-01
        -3.70748331e-01         8.20026225e-01
         8.84407886e-01        -1.51027056e-01
         8.66482487e-01        -5.61941513e-02
        -7.66905328e-01        -6.06518227e-01
         9.39664196e-01         5.50063858e-01
         9.05194852e-01        -6.61883529e-01
        -7.00875672e-01        -5.87984107e-01
         4.34187776e-01        -7.46092157e-01
        -9.06293984e-01        -5.10359688e-02
         8.88644003e-01         5.51880383e-01
         2.82015515e-01         6.54943642e-01
        -9.25010504e-01         6.58915622e-01
         9.00360855e-01         2.78585376e-01
         8.61133932e-01        -7.78825582e-01
         3.70617358e-01        -7.70847473e-01
        -9.47562018e-01         7.11980161e-01
         7.54869409e-01        -7.53908942e-01
        -4.52859300e-01        -7.78375675e-01
        -9.29920106e-01         7.88680333e-01
         7.71010761e-01         3.36099764e-01
         8.29117031e-01         4.38259413e-02
         8.28802615e-03        -8.97755859e-01
        -8.90553656e-01         4.01183261e-04
         7.84520296e-01        -7.13165032e-01
         8.88870579e-01        -9.57305331e-02
        -2.13911870e-01         8.81966196e-01
         9.18837830e-01         5.15808331e-01
        -2.86581522e-01         8.59840085e-01
         5.04328198e-01        -7.37345284e-01
         9.44604930e-01        -5.94173985e-01
        -4.30252963e-01         8.23590013e-01
         1.58379819e-01        -8.36512813e-01
         7.18463633e-01        -8.23396006e-01
         8.28237001e-01         1.08446700e-01
        -3.30107380e-01         8.54565950e-01
         6.85014565e-01         6.58046933e-01
        -8.31576333e-01        -9.28262531e-02
        -8.58221077e-01        -2.72735575e-02
         8.25964013e-01        -7.33725697e-01
         8.67016211e-01        -7.40486962e-01
        -9.22617803e-01        -1.54302543e-02
        -4.41880740e-01         8.63075658e-01
        -1.06404133e-01         9.30587187e-01
         7.44649334e-01        -7.93611638e-01
         9.20949660e-01        -5.67542060e-01
         7.61093479e-01         8.35674695e-01
         8.55757865e-01         2.13842901e-01
        -8.87511821e-01        -2.49032291e-02
        -8.48383660e-01        -6.43110642e-02
        -8.27882448e-01        -4.57676135e-02
        -8.55880163e-01        -9.84199053e-02
         8.50630951e-01         1.56143453e-01
        -8.70568823e-01        -4.74874568e-02
        -8.67824804e-01        -7.29102623e-02
        -8.75983801e-01        -1.18202794e-01
        -9.05398855e-01        -3.61479488e-02
        -8.88314648e-01        -4.36960837e-02
        -8.74140224e-01        -9.38623484e-02
#
# Triangle list:  CCW-ordered vertex indices
 771  Number of triangles
        78        86        81
       157       202       203
       125       162       107
       130        91        87
       412        45       132
       125        79       114
       298       258       295
       213       160       122
       122       110       119
        87        91       106
       452       422       135
       111        98       115
       104       115        98
       429       450       319
       292       270       207
        94        81        86
       371         7       241
       201        99       159
       101       105       103
       309       210       120
       218        92       193
        80       134        98
       409       443       322
       367       277       151
       233       276       200
       142       151       204
        86        78        79
       154       198       235
       330        41       308
        97        79        82
       161        97       130
        82        83        91
       384       414       287
       161       311       255
       122       160       110
       130        82        91
       311       228       338
       335       208       150
       264       334       381
       130       228       311
       342       247       402
       307       260       294
       227       401        84
       111        91        83
        78        82        79
       246       226       149
        97        82       130
        90        80        89
       406       380       178
        80        90       134
       306       205       272
        91       111       106
         5       240       312
       376       140       457
       244       376         4
       170       172       109
         1       242       191
       184       191       242
        77       341       398
       109       158       170
       289        74       174
        94        85        81
       424       358       385
       358       400       355
       153       163       133
        81        85        89
        89        85       100
       340       423       187
       120       210       117
       396       359       291
        80        81        89
       148       131       207
        66       327       182
       100        85       103
       183       219       454
        99       101       103
       314       466        64
        86        79       125
       200       139       233
        89       133        90
        78        81        80
       194        57       223
       436       192        55
       104        98       134
        78        80        83
       300       348       262
        82        78        83
        20       335       150
        99        85       159
       221       269       148
       107        86       125
       193       279       362
       290       351       295
       305       150       208
       106       111       157
       133        89       100
       100       153       133
       158       216       254
       313       442       455
        87       110       160
       373       298       295
       117       107       120
       421       368       433
       291       201       257
       107       117        94
       130        87       228
       156       222       268
       114        97       154
       154       235       139
       202       121       123
        83        80        98
       327       141       182
        63       188       451
       206       212       153
       105       217       165
       321       427       411
        99       131       101
       199        20       150
       377       141       327
        85        99       103
       121       104       118
       224       118       104
       301       137       187
       100       103       105
       110       106       164
       157       164       106
        92       218       349
        94        86       107
       355       313       273
       116       398       431
        90       133       109
       179       199       209
        87       106       110
       348       294       262
        83        98       111
         1       191        77
       254       170       158
       404       113       186
       330       304        40
        79        97       114
       149       123       121
       104       121       115
       109       163       158
       419       239       396
       347       393       419
       226       246       329
       267       315       380
       410        93       171
       110       214       119
       146       185        48
       107       162       120
       226       215       149
       118       149       121
       433        27       143
       119       155       122
        17       449        16
       325       404       190
       199       150       209
       367        45       412
       114       142       125
       389       422       348
       329       315        11
       442        71       455
       100       105       128
       199       366        20
        37       365       414
       234       476       374
        57       253       420
        99       265       131
        96       375       369
       109       133       163
       163       225       158
       104       134       205
       172       205       134
       111       115       157
       275       420       395
       206       128       256
       166        74       441
       304       189        40
       114       154       139
       457       140         5
       105       101       217
       139       200       142
       114       139       142
       122       155       258
        31       228       328
       394       145       360
       193       362       218
       437        27       372
       238       168       197
       101       131       148
       250       113       464
       250       379        14
       405       274       370
        21       177       208
       181       386       428
       142       200       151
       164       157       203
       400       424       248
       100       128       153
       198       154       161
       130       311       161
       410       316       440
       119       366       199
       357       407        46
       120       162       156
       121       202       115
       294       390       307
       112       254       216
       216       341       112
       117       159        94
        85        94       159
        95        31       328
       328       298       144
       462       169       231
       154        97       161
        96       249       375
       125       142       204
       225       163       212
       285       468       434
        20       366       129
       164       260       214
       105       165       128
       283       229       165
       216       225       441
       365       287       414
       197       168       232
       344       288        32
       399       170       211
       254       211       170
       372       354       410
       109       172        90
       134        90       172
        95       328       144
       263       431       398
       168       175        61
        71       442        70
       264       177       334
       118       224       178
         9       251       380
       303       372       368
       155       199       179
       391       453       393
        45       367       386
       229       283       378
       275       292       223
       230       184       281
       146        92       349
       190       186        15
       446       423        68
       269       221       317
        41       330        40
       300       353       417
        77       191       286
       184       230       191
       265       201       291
       120       156       309
       223       319       450
       298       213       258
       391       345       322
       435       336       461
       221       207       270
       255       198       161
       288       344       413
       408       440       316
       155       119       199
       297       200       276
       428        43       181
       117       201       159
       396       239        54
       115       202       157
       348       422       390
        18       418       152
       452       152       418
       125       204       162
       132        96       369
       224       205       306
       306       406       224
       165       256       128
       153       128       206
       270       352       278
       131       223       207
       227       323       403
       177       264       208
       316       274       405
       405       408       316
       419       453        52
        49        50       443
       272       170       399
       312         7       399
       153       212       163
       468       473        72
       388       195        30
       122       258       213
       203       260       164
       110       164       214
       149       215       123
       447       404       325
       448        76       426
       158       225       216
        66       378       327
       101       148       217
       185       146       349
       156       268       218
       131       319       223
       341       289       398
       207       221       148
       317        64       377
       204       222       162
       156       162       222
       465       296       350
        57       275       223
       178       224       406
       104       205       224
        73       468        72
       468       324       473
        14       379       402
        11       342       280
       209       150       305
       213       228       160
        87       160       228
        67       137       301
       301       187       423
       376       230         4
         3         4       467
       261       462       231
       321       415       427
        39       189       304
       139       235       233
       235       198       287
       233       235       382
       287       365       235
       214       260       307
       324       313       455
       168       238       175
       192       436       396
         7       312         6
         9       432         8
       184       242         2
       169       243        33
       457       286       376
       354       259       316
       178       246       118
       149       118       246
       402       247        13
       293       256       302
       222       277       299
       404       282       464
       127       251        10
        84       401       381
       136       253        58
       211       254       112
       112         5       211
       472       475       479
        32       243       344
       446       385       423
       165       229       256
       210       257       117
       201       117       257
       416       195       388
       290       266       351
        25       245       408
       179       209       259
       129       366       361
       361       236       129
        35       478        34
       123       262       202
       203       202       262
        76       448        75
       289       174       263
       381       401       264
       381       252        84
       201       265        99
       450       194       223
       259       303       179
       155       179       266
       315       267       331
       310       268       299
       222       299       268
       337       377        64
       217       148       269
       223       292       207
       292       352       270
       206       273       212
       225       212       271
       170       272       172
       205       172       272
       256       293       206
       271       212       273
       305       274       209
       259       209       274
       183       420       253
       253       136       183
       308       276       330
        41       145       308
       151       277       204
       222       204       277
       270       278       221
       314        64       317
       322       309       409
       329       280       226
       379       250       464
       467       281         3
       280       282       226
       215       226       282
       269       283       217
       165       217       283
        29       416        28
       271       285       225
       166       441       285
       230       286       191
       457       341       286
       255       343       198
       414       167        37
       311       288       255
       383       413       471
       326       263       174
       216        74       289
       266       290       155
       258       155       290
       419       396       347
       239       419        53
        60       461       460
        59        60       460
       206       293       273
       400        70       442
       262       294       203
       260       203       294
       290       295       258
       388        30       320
       438       392       395
       200       297       151
       181        44       386
       144       298       173
       373       388       320
       407       439        46
       249        46       439
       215       300       123
       262       123       300
        67       301        66
       356       378       301
       229       302       256
       356       385       302
       179       303       266
       147        26       437
        39       304        38
       233       382       304
       274       305       370
       318       370       305
       241       432       371
       272       399       371
       236       361       397
        18        19       397
       363       308       394
       394        43       428
        49       443       409
       156       218       362
       268       310       218
       357       349       310
       288       311        32
       228        31       338
         6       312       240
       211         5       312
       273       313       271
       237       138       473
        63       451        62
       278       321       314
       380       315       178
       246       178       315
       274       316       259
       440        93       410
       314       317       278
       221       278       317
       264       318       208
       305       208       318
        55        56       429
       131       265       319
       298       373       173
       232       332       197
       278       352       321
       309       322       210
       180        51       391
       124       370       102
       313       324       271
       285       271       324
       353       404       447
       448       326        75
       377       327       269
       283       269       327
       298       328       213
       228       213       328
       280       329        11
       246       315       329
       304       330       233
       276       233       330
       315       331        11
       411       427        62
       471       413       459
       381       334        22
       208       335        21
       197       336       238
       141       377        65
       311       338        32
       382       365        38
       423       340        68
       286       341        77
       216       289       341
       247       342        12
       288       383       255
       287       198       343
       444       462       469
       243       444       344
       322       345       210
       257       210       345
       413       344       444
       345       347       257
       291       257       347
       126        88       456
       300       417       389
       185       349        47
       218       310       349
        59       445       438
       421       351       368
       266       368       351
       445       352       392
       415       321       352
       282       353       215
       300       215       353
       259       354       303
       410       147       437
       358       355       293
       273       293       355
       378       356       229
       302       229       356
       349       357        47
        46        47       357
       302       358       293
       248       176       400
       291       359       265
       319       265       359
        43       394       425
       418       397       307
       214       307       361
       156       362       309
       279        49       409
       308       363       276
       297       276       363
       116       431       220
        38       365       339
        37       339       365
       361       366       214
       119       214       366
       363       386       297
       151       297       367
       303       368       266
       433       284       421
       367       369       277
       299       277       369
       102       370       403
       318       401       403
       272       371       306
       241         8       432
       354       372       303
        27       433       372
       173       373       320
       295       388       373
       167       476       234
       369       375       299
       310       299       375
       230       376       286
       244       140       376
        65       377       337
       269       317       377
       301       378        66
       283       327       378
       342       402       280
       282       280       379
       267       380       127
       251       127       380
       252       381        23
        22        23       381
       304       382        38
       235       365       382
       469       462       477
       343       255       383
       383       384       343
       287       343       384
